x_mm,y_mm,z_mm,ok,error_code,alpha_deg,servo0_pwm,servo1_pwm,servo2_pwm,servo3_pwm,command
-80.0,400.0,380.0,0,8,,,,,,
-80.0,400.0,420.0,0,8,,,,,,
-40.0,80.0,20.0,1,0,-106,1696,1300,2086,2165,{#000P1696T1500!#001P1300T1500!#002P2086T1500!#003P2165T1500!}
-40.0,80.0,60.0,1,0,-83,1696,1568,2185,2164,{#000P1696T1500!#001P1568T1500!#002P2185T1500!#003P2164T1500!}
-40.0,80.0,100.0,1,0,-55,1696,1819,2227,2165,{#000P1696T1500!#001P1819T1500!#002P2227T1500!#003P2165T1500!}
-40.0,80.0,140.0,1,0,-35,1696,1923,2183,2165,{#000P1696T1500!#001P1923T1500!#002P2183T1500!#003P2165T1500!}
-40.0,80.0,180.0,1,0,-22,1696,1923,2091,2161,{#000P1696T1500!#001P1923T1500!#002P2091T1500!#003P2161T1500!}
-40.0,80.0,220.0,1,0,-12,1696,1876,1969,2162,{#000P1696T1500!#001P1876T1500!#002P1969T1500!#003P2162T1500!}
-40.0,80.0,260.0,1,0,-2,1696,1813,1839,2155,{#000P1696T1500!#001P1813T1500!#002P1839T1500!#003P2155T1500!}
-40.0,80.0,300.0,0,8,,,,,,
-40.0,80.0,340.0,0,8,,,,,,
-40.0,80.0,380.0,0,8,,,,,,
-40.0,80.0,420.0,0,8,,,,,,
-40.0,120.0,20.0,1,0,-97,1636,1249,1981,2153,{#000P1636T1500!#001P1249T1500!#002P1981T1500!#003P2153T1500!}
-40.0,120.0,60.0,1,0,-82,1636,1428,2047,2155,{#000P1636T1500!#001P1428T1500!#002P2047T1500!#003P2155T1500!}
-40.0,120.0,100.0,1,0,-65,1636,1576,2057,2166,{#000P1636T1500!#001P1576T1500!#002P2057T1500!#003P2166T1500!}
-40.0,120.0,140.0,1,0,-47,1636,1687,2046,2156,{#000P1636T1500!#001P1687T1500!#002P2046T1500!#003P2156T1500!}
-40.0,120.0,180.0,1,0,-33,1636,1720,1969,2162,{#000P1636T1500!#001P1720T1500!#002P1969T1500!#003P2162T1500!}
-40.0,120.0,220.0,1,0,-20,1636,1719,1880,2153,{#000P1636T1500!#001P1719T1500!#002P1880T1500!#003P2153T1500!}
-40.0,120.0,260.0,1,0,-8,1636,1684,1767,2142,{#000P1636T1500!#001P1684T1500!#002P1767T1500!#003P2142T1500!}
-40.0,120.0,300.0,0,8,,,,,,
-40.0,120.0,340.0,0,8,,,,,,
-40.0,120.0,380.0,0,8,,,,,,
-40.0,120.0,420.0,0,8,,,,,,
-40.0,160.0,20.0,1,0,-89,1603,1166,1830,2162,{#000P1603T1500!#001P1166T1500!#002P1830T1500!#003P2162T1500!}
-40.0,160.0,60.0,1,0,-78,1603,1305,1887,2162,{#000P1603T1500!#001P1305T1500!#002P1887T1500!#003P2162T1500!}
-40.0,160.0,100.0,1,0,-64,1603,1432,1922,2150,{#000P1603T1500!#001P1432T1500!#002P1922T1500!#003P2150T1500!}
-40.0,160.0,140.0,1,0,-50,1603,1517,1904,2149,{#000P1603T1500!#001P1517T1500!#002P1904T1500!#003P2149T1500!}
-40.0,160.0,180.0,1,0,-37,1603,1553,1837,2157,{#000P1603T1500!#001P1553T1500!#002P1837T1500!#003P2157T1500!}
-40.0,160.0,220.0,1,0,-24,1603,1561,1753,2152,{#000P1603T1500!#001P1561T1500!#002P1753T1500!#003P2152T1500!}
-40.0,160.0,260.0,1,0,-11,1603,1539,1650,2137,{#000P1603T1500!#001P1539T1500!#002P1650T1500!#003P2137T1500!}
-40.0,160.0,300.0,0,8,,,,,,
-40.0,160.0,340.0,0,8,,,,,,
-40.0,160.0,380.0,0,8,,,,,,
-40.0,160.0,420.0,0,8,,,,,,
-40.0,200.0,20.0,1,0,-79,1583,1081,1679,2153,{#000P1583T1500!#001P1081T1500!#002P1679T1500!#003P2153T1500!}
-40.0,200.0,60.0,1,0,-71,1583,1188,1715,2165,{#000P1583T1500!#001P1188T1500!#002P1715T1500!#003P2165T1500!}
-40.0,200.0,100.0,1,0,-60,1583,1295,1755,2151,{#000P1583T1500!#001P1295T1500!#002P1755T1500!#003P2151T1500!}
-40.0,200.0,140.0,1,0,-48,1583,1370,1750,2142,{#000P1583T1500!#001P1370T1500!#002P1750T1500!#003P2142T1500!}
-40.0,200.0,180.0,1,0,-36,1583,1403,1688,2147,{#000P1583T1500!#001P1403T1500!#002P1688T1500!#003P2147T1500!}
-40.0,200.0,220.0,1,0,-23,1583,1421,1632,2126,{#000P1583T1500!#001P1421T1500!#002P1632T1500!#003P2126T1500!}
-40.0,200.0,260.0,1,0,-9,1583,1439,1618,2054,{#000P1583T1500!#001P1439T1500!#002P1618T1500!#003P2054T1500!}
-40.0,200.0,300.0,0,8,,,,,,
-40.0,200.0,340.0,0,8,,,,,,
-40.0,200.0,380.0,0,8,,,,,,
-40.0,200.0,420.0,0,8,,,,,,
-40.0,240.0,20.0,1,0,-66,1570,1035,1637,2053,{#000P1570T1500!#001P1035T1500!#002P1637T1500!#003P2053T1500!}
-40.0,240.0,60.0,1,0,-60,1570,1112,1631,2092,{#000P1570T1500!#001P1112T1500!#002P1631T1500!#003P2092T1500!}
-40.0,240.0,100.0,1,0,-52,1570,1169,1595,2126,{#000P1570T1500!#001P1169T1500!#002P1595T1500!#003P2126T1500!}
-40.0,240.0,140.0,1,0,-42,1570,1217,1559,2136,{#000P1570T1500!#001P1217T1500!#002P1559T1500!#003P2136T1500!}
-40.0,240.0,180.0,1,0,-30,1570,1290,1603,2075,{#000P1570T1500!#001P1290T1500!#002P1603T1500!#003P2075T1500!}
-40.0,240.0,220.0,1,0,-17,1570,1338,1631,1999,{#000P1570T1500!#001P1338T1500!#002P1631T1500!#003P1999T1500!}
-40.0,240.0,260.0,1,0,-4,1570,1325,1563,1958,{#000P1570T1500!#001P1325T1500!#002P1563T1500!#003P1958T1500!}
-40.0,240.0,300.0,0,8,,,,,,
-40.0,240.0,340.0,0,8,,,,,,
-40.0,240.0,380.0,0,8,,,,,,
-40.0,240.0,420.0,0,8,,,,,,
-40.0,280.0,20.0,1,0,-52,1560,964,1582,1934,{#000P1560T1500!#001P0964T1500!#002P1582T1500!#003P1934T1500!}
-40.0,280.0,60.0,1,0,-47,1560,1044,1598,1961,{#000P1560T1500!#001P1044T1500!#002P1598T1500!#003P1961T1500!}
-40.0,280.0,100.0,1,0,-40,1560,1104,1587,1980,{#000P1560T1500!#001P1104T1500!#002P1587T1500!#003P1980T1500!}
-40.0,280.0,140.0,1,0,-31,1560,1159,1587,1967,{#000P1560T1500!#001P1159T1500!#002P1587T1500!#003P1967T1500!}
-40.0,280.0,180.0,1,0,-20,1560,1214,1620,1909,{#000P1560T1500!#001P1214T1500!#002P1620T1500!#003P1909T1500!}
-40.0,280.0,220.0,1,0,-8,1560,1229,1596,1859,{#000P1560T1500!#001P1229T1500!#002P1596T1500!#003P1859T1500!}
-40.0,280.0,260.0,0,8,,,,,,
-40.0,280.0,300.0,0,8,,,,,,
-40.0,280.0,340.0,0,8,,,,,,
-40.0,280.0,380.0,0,8,,,,,,
-40.0,280.0,420.0,0,8,,,,,,
-40.0,320.0,20.0,1,0,-33,1552,869,1558,1722,{#000P1552T1500!#001P0869T1500!#002P1558T1500!#003P1722T1500!}
-40.0,320.0,60.0,1,0,-30,1552,957,1588,1757,{#000P1552T1500!#001P0957T1500!#002P1588T1500!#003P1757T1500!}
-40.0,320.0,100.0,1,0,-24,1552,1023,1604,1763,{#000P1552T1500!#001P1023T1500!#002P1604T1500!#003P1763T1500!}
-40.0,320.0,140.0,1,0,-16,1552,1057,1577,1765,{#000P1552T1500!#001P1057T1500!#002P1577T1500!#003P1765T1500!}
-40.0,320.0,180.0,1,0,-5,1552,1080,1570,1714,{#000P1552T1500!#001P1080T1500!#002P1570T1500!#003P1714T1500!}
-40.0,320.0,220.0,0,8,,,,,,
-40.0,320.0,260.0,0,8,,,,,,
-40.0,320.0,300.0,0,8,,,,,,
-40.0,320.0,340.0,0,8,,,,,,
-40.0,320.0,380.0,0,8,,,,,,
-40.0,320.0,420.0,0,8,,,,,,
-40.0,360.0,20.0,0,8,,,,,,
-40.0,360.0,60.0,0,8,,,,,,
-40.0,360.0,100.0,0,8,,,,,,
-40.0,360.0,140.0,0,8,,,,,,
-40.0,360.0,180.0,0,8,,,,,,
-40.0,360.0,220.0,0,8,,,,,,
-40.0,360.0,260.0,0,8,,,,,,
-40.0,360.0,300.0,0,8,,,,,,
-40.0,360.0,340.0,0,8,,,,,,
-40.0,360.0,380.0,0,8,,,,,,
-40.0,360.0,420.0,0,8,,,,,,
-40.0,400.0,20.0,0,8,,,,,,
-40.0,400.0,60.0,0,8,,,,,,
-40.0,400.0,100.0,0,8,,,,,,
-40.0,400.0,140.0,0,8,,,,,,
-40.0,400.0,180.0,0,8,,,,,,
-40.0,400.0,220.0,0,8,,,,,,
-40.0,400.0,260.0,0,8,,,,,,
-40.0,400.0,300.0,0,8,,,,,,
-40.0,400.0,340.0,0,8,,,,,,
-40.0,400.0,380.0,0,8,,,,,,
-40.0,400.0,420.0,0,8,,,,,,
0.0,80.0,20.0,1,0,-108,1500,1314,2117,2163,{#000P1500T1500!#001P1314T1500!#002P2117T1500!#003P2163T1500!}
0.0,80.0,60.0,1,0,-81,1500,1628,2232,2162,{#000P1500T1500!#001P1628T1500!#002P2232T1500!#003P2162T1500!}
0.0,80.0,100.0,1,0,-47,1500,1939,2289,2165,{#000P1500T1500!#001P1939T1500!#002P2289T1500!#003P2165T1500!}
0.0,80.0,140.0,1,0,-28,1500,2020,2231,2162,{#000P1500T1500!#001P2020T1500!#002P2231T1500!#003P2162T1500!}
0.0,80.0,180.0,1,0,-18,1500,1981,2117,2163,{#000P1500T1500!#001P1981T1500!#002P2117T1500!#003P2163T1500!}
0.0,80.0,220.0,1,0,-9,1500,1920,1992,2161,{#000P1500T1500!#001P1920T1500!#002P1992T1500!#003P2161T1500!}
0.0,80.0,260.0,1,0,0,1500,1845,1852,2159,{#000P1500T1500!#001P1845T1500!#002P1852T1500!#003P2159T1500!}
0.0,80.0,300.0,0,8,,,,,,
0.0,80.0,340.0,0,8,,,,,,
0.0,80.0,380.0,0,8,,,,,,
0.0,80.0,420.0,0,8,,,,,,
0.0,120.0,20.0,1,0,-99,1500,1254,1992,2161,{#000P1500T1500!#001P1254T1500!#002P1992T1500!#003P2161T1500!}
0.0,120.0,60.0,1,0,-83,1500,1444,2064,2161,{#000P1500T1500!#001P1444T1500!#002P2064T1500!#003P2161T1500!}
0.0,120.0,100.0,1,0,-64,1500,1611,2089,2163,{#000P1500T1500!#001P1611T1500!#002P2089T1500!#003P2163T1500!}
0.0,120.0,140.0,1,0,-46,1500,1719,2066,2160,{#000P1500T1500!#001P1719T1500!#002P2066T1500!#003P2160T1500!}
0.0,120.0,180.0,1,0,-31,1500,1760,2003,2153,{#000P1500T1500!#001P1760T1500!#002P2003T1500!#003P2153T1500!}
0.0,120.0,220.0,1,0,-19,1500,1744,1896,2156,{#000P1500T1500!#001P1744T1500!#002P1896T1500!#003P2156T1500!}
0.0,120.0,260.0,1,0,-8,1500,1691,1751,2165,{#000P1500T1500!#001P1691T1500!#002P1751T1500!#003P2165T1500!}
0.0,120.0,300.0,0,8,,,,,,
0.0,120.0,340.0,0,8,,,,,,
0.0,120.0,380.0,0,8,,,,,,
0.0,120.0,420.0,0,8,,,,,,
0.0,160.0,20.0,1,0,-90,1500,1179,1852,2159,{#000P1500T1500!#001P1179T1500!#002P1852T1500!#003P2159T1500!}
0.0,160.0,60.0,1,0,-78,1500,1329,1923,2150,{#000P1500T1500!#001P1329T1500!#002P1923T1500!#003P2150T1500!}
0.0,160.0,100.0,1,0,-65,1500,1441,1926,2162,{#000P1500T1500!#001P1441T1500!#002P1926T1500!#003P2162T1500!}
0.0,160.0,140.0,1,0,-50,1500,1536,1922,2151,{#000P1500T1500!#001P1536T1500!#002P1922T1500!#003P2151T1500!}
0.0,160.0,180.0,1,0,-37,1500,1570,1849,2162,{#000P1500T1500!#001P1570T1500!#002P1849T1500!#003P2162T1500!}
0.0,160.0,220.0,1,0,-24,1500,1576,1761,2159,{#000P1500T1500!#001P1576T1500!#002P1761T1500!#003P2159T1500!}
0.0,160.0,260.0,1,0,-11,1500,1553,1656,2145,{#000P1500T1500!#001P1553T1500!#002P1656T1500!#003P2145T1500!}
0.0,160.0,300.0,0,8,,,,,,
0.0,160.0,340.0,0,8,,,,,,
0.0,160.0,380.0,0,8,,,,,,
0.0,160.0,420.0,0,8,,,,,,
0.0,200.0,20.0,1,0,-80,1500,1092,1699,2152,{#000P1500T1500!#001P1092T1500!#002P1699T1500!#003P2152T1500!}
0.0,200.0,60.0,1,0,-71,1500,1217,1766,2143,{#000P1500T1500!#001P1217T1500!#002P1766T1500!#003P2143T1500!}
0.0,200.0,100.0,1,0,-61,1500,1300,1756,2162,{#000P1500T1500!#001P1300T1500!#002P1756T1500!#003P2162T1500!}
0.0,200.0,140.0,1,0,-49,1500,1372,1742,2159,{#000P1500T1500!#001P1372T1500!#002P1742T1500!#003P2159T1500!}
0.0,200.0,180.0,1,0,-36,1500,1425,1718,2139,{#000P1500T1500!#001P1425T1500!#002P1718T1500!#003P2139T1500!}
0.0,200.0,220.0,1,0,-23,1500,1444,1663,2117,{#000P1500T1500!#001P1444T1500!#002P1663T1500!#003P2117T1500!}
0.0,200.0,260.0,1,0,-10,1500,1411,1536,2115,{#000P1500T1500!#001P1411T1500!#002P1536T1500!#003P2115T1500!}
0.0,200.0,300.0,0,8,,,,,,
0.0,200.0,340.0,0,8,,,,,,
0.0,200.0,380.0,0,8,,,,,,
0.0,200.0,420.0,0,8,,,,,,
0.0,240.0,20.0,1,0,-68,1500,995,1541,2124,{#000P1500T1500!#001P0995T1500!#002P1541T1500!#003P2124T1500!}
0.0,240.0,60.0,1,0,-61,1500,1118,1635,2100,{#000P1500T1500!#001P1118T1500!#002P1635T1500!#003P2100T1500!}
0.0,240.0,100.0,1,0,-53,1500,1171,1588,2141,{#000P1500T1500!#001P1171T1500!#002P1588T1500!#003P2141T1500!}
0.0,240.0,140.0,1,0,-42,1500,1260,1641,2097,{#000P1500T1500!#001P1260T1500!#002P1641T1500!#003P2097T1500!}
0.0,240.0,180.0,1,0,-31,1500,1279,1566,2109,{#000P1500T1500!#001P1279T1500!#002P1566T1500!#003P2109T1500!}
0.0,240.0,220.0,1,0,-18,1500,1330,1597,2032,{#000P1500T1500!#001P1330T1500!#002P1597T1500!#003P2032T1500!}
0.0,240.0,260.0,1,0,-4,1500,1359,1623,1932,{#000P1500T1500!#001P1359T1500!#002P1623T1500!#003P1932T1500!}
0.0,240.0,300.0,0,8,,,,,,
0.0,240.0,340.0,0,8,,,,,,
0.0,240.0,380.0,0,8,,,,,,
0.0,240.0,420.0,0,8,,,,,,
0.0,280.0,20.0,1,0,-53,1500,974,1595,1938,{#000P1500T1500!#001P0974T1500!#002P1595T1500!#003P1938T1500!}
0.0,280.0,60.0,1,0,-48,1500,1050,1600,1971,{#000P1500T1500!#001P1050T1500!#002P1600T1500!#003P1971T1500!}
0.0,280.0,100.0,1,0,-41,1500,1106,1580,1996,{#000P1500T1500!#001P1106T1500!#002P1580T1500!#003P1996T1500!}
0.0,280.0,140.0,1,0,-32,1500,1158,1571,1990,{#000P1500T1500!#001P1158T1500!#002P1571T1500!#003P1990T1500!}
0.0,280.0,180.0,1,0,-21,1500,1215,1605,1931,{#000P1500T1500!#001P1215T1500!#002P1605T1500!#003P1931T1500!}
0.0,280.0,220.0,1,0,-9,1500,1230,1581,1882,{#000P1500T1500!#001P1230T1500!#002P1581T1500!#003P1882T1500!}
0.0,280.0,260.0,0,8,,,,,,
0.0,280.0,300.0,0,8,,,,,,
0.0,280.0,340.0,0,8,,,,,,
0.0,280.0,380.0,0,8,,,,,,
0.0,280.0,420.0,0,8,,,,,,
0.0,320.0,20.0,1,0,-34,1500,894,1602,1711,{#000P1500T1500!#001P0894T1500!#002P1602T1500!#003P1711T1500!}
0.0,320.0,60.0,1,0,-31,1500,973,1612,1757,{#000P1500T1500!#001P0973T1500!#002P1612T1500!#003P1757T1500!}
0.0,320.0,100.0,1,0,-25,1500,1036,1619,1768,{#000P1500T1500!#001P1036T1500!#002P1619T1500!#003P1768T1500!}
0.0,320.0,140.0,1,0,-17,1500,1072,1595,1769,{#000P1500T1500!#001P1072T1500!#002P1595T1500!#003P1769T1500!}
0.0,320.0,180.0,1,0,-6,1500,1100,1597,1714,{#000P1500T1500!#001P1100T1500!#002P1597T1500!#003P1714T1500!}
0.0,320.0,220.0,0,8,,,,,,
0.0,320.0,260.0,0,8,,,,,,
0.0,320.0,300.0,0,8,,,,,,
0.0,320.0,340.0,0,8,,,,,,
0.0,320.0,380.0,0,8,,,,,,
0.0,320.0,420.0,0,8,,,,,,
0.0,360.0,20.0,0,8,,,,,,
0.0,360.0,60.0,0,8,,,,,,
0.0,360.0,100.0,0,8,,,,,,
0.0,360.0,140.0,0,8,,,,,,
0.0,360.0,180.0,0,8,,,,,,
0.0,360.0,220.0,0,8,,,,,,
0.0,360.0,260.0,0,8,,,,,,
0.0,360.0,300.0,0,8,,,,,,
0.0,360.0,340.0,0,8,,,,,,
0.0,360.0,380.0,0,8,,,,,,
0.0,360.0,420.0,0,8,,,,,,
0.0,400.0,20.0,0,8,,,,,,
0.0,400.0,60.0,0,8,,,,,,
0.0,400.0,100.0,0,8,,,,,,
0.0,400.0,140.0,0,8,,,,,,
0.0,400.0,180.0,0,8,,,,,,
0.0,400.0,220.0,0,8,,,,,,
0.0,400.0,260.0,0,8,,,,,,
0.0,400.0,300.0,0,8,,,,,,
0.0,400.0,340.0,0,8,,,,,,
0.0,400.0,380.0,0,8,,,,,,
0.0,400.0,420.0,0,8,,,,,,
40.0,80.0,20.0,1,0,-106,1303,1300,2086,2165,{#000P1303T1500!#001P1300T1500!#002P2086T1500!#003P2165T1500!}
40.0,80.0,60.0,1,0,-83,1303,1568,2185,2164,{#000P1303T1500!#001P1568T1500!#002P2185T1500!#003P2164T1500!}
40.0,80.0,100.0,1,0,-55,1303,1819,2227,2165,{#000P1303T1500!#001P1819T1500!#002P2227T1500!#003P2165T1500!}
40.0,80.0,140.0,1,0,-35,1303,1923,2183,2165,{#000P1303T1500!#001P1923T1500!#002P2183T1500!#003P2165T1500!}
40.0,80.0,180.0,1,0,-22,1303,1923,2091,2161,{#000P1303T1500!#001P1923T1500!#002P2091T1500!#003P2161T1500!}
40.0,80.0,220.0,1,0,-12,1303,1876,1969,2162,{#000P1303T1500!#001P1876T1500!#002P1969T1500!#003P2162T1500!}
40.0,80.0,260.0,1,0,-2,1303,1813,1839,2155,{#000P1303T1500!#001P1813T1500!#002P1839T1500!#003P2155T1500!}
40.0,80.0,300.0,0,8,,,,,,
40.0,80.0,340.0,0,8,,,,,,
40.0,80.0,380.0,0,8,,,,,,
40.0,80.0,420.0,0,8,,,,,,
40.0,120.0,20.0,1,0,-97,1363,1249,1981,2153,{#000P1363T1500!#001P1249T1500!#002P1981T1500!#003P2153T1500!}
40.0,120.0,60.0,1,0,-82,1363,1428,2047,2155,{#000P1363T1500!#001P1428T1500!#002P2047T1500!#003P2155T1500!}
40.0,120.0,100.0,1,0,-65,1363,1576,2057,2166,{#000P1363T1500!#001P1576T1500!#002P2057T1500!#003P2166T1500!}
40.0,120.0,140.0,1,0,-47,1363,1687,2046,2156,{#000P1363T1500!#001P1687T1500!#002P2046T1500!#003P2156T1500!}
40.0,120.0,180.0,1,0,-33,1363,1720,1969,2162,{#000P1363T1500!#001P1720T1500!#002P1969T1500!#003P2162T1500!}
40.0,120.0,220.0,1,0,-20,1363,1719,1880,2153,{#000P1363T1500!#001P1719T1500!#002P1880T1500!#003P2153T1500!}
40.0,120.0,260.0,1,0,-8,1363,1684,1767,2142,{#000P1363T1500!#001P1684T1500!#002P1767T1500!#003P2142T1500!}
40.0,120.0,300.0,0,8,,,,,,
40.0,120.0,340.0,0,8,,,,,,
40.0,120.0,380.0,0,8,,,,,,
40.0,120.0,420.0,0,8,,,,,,
40.0,160.0,20.0,1,0,-89,1396,1166,1830,2162,{#000P1396T1500!#001P1166T1500!#002P1830T1500!#003P2162T1500!}
40.0,160.0,60.0,1,0,-78,1396,1305,1887,2162,{#000P1396T1500!#001P1305T1500!#002P1887T1500!#003P2162T1500!}
40.0,160.0,100.0,1,0,-64,1396,1432,1922,2150,{#000P1396T1500!#001P1432T1500!#002P1922T1500!#003P2150T1500!}
40.0,160.0,140.0,1,0,-50,1396,1517,1904,2149,{#000P1396T1500!#001P1517T1500!#002P1904T1500!#003P2149T1500!}
40.0,160.0,180.0,1,0,-37,1396,1553,1837,2157,{#000P1396T1500!#001P1553T1500!#002P1837T1500!#003P2157T1500!}
40.0,160.0,220.0,1,0,-24,1396,1561,1753,2152,{#000P1396T1500!#001P1561T1500!#002P1753T1500!#003P2152T1500!}
40.0,160.0,260.0,1,0,-11,1396,1539,1650,2137,{#000P1396T1500!#001P1539T1500!#002P1650T1500!#003P2137T1500!}
40.0,160.0,300.0,0,8,,,,,,
40.0,160.0,340.0,0,8,,,,,,
40.0,160.0,380.0,0,8,,,,,,
40.0,160.0,420.0,0,8,,,,,,
40.0,200.0,20.0,1,0,-79,1416,1081,1679,2153,{#000P1416T1500!#001P1081T1500!#002P1679T1500!#003P2153T1500!}
40.0,200.0,60.0,1,0,-71,1416,1188,1715,2165,{#000P1416T1500!#001P1188T1500!#002P1715T1500!#003P2165T1500!}
40.0,200.0,100.0,1,0,-60,1416,1295,1755,2151,{#000P1416T1500!#001P1295T1500!#002P1755T1500!#003P2151T1500!}
40.0,200.0,140.0,1,0,-48,1416,1370,1750,2142,{#000P1416T1500!#001P1370T1500!#002P1750T1500!#003P2142T1500!}
40.0,200.0,180.0,1,0,-36,1416,1403,1688,2147,{#000P1416T1500!#001P1403T1500!#002P1688T1500!#003P2147T1500!}
40.0,200.0,220.0,1,0,-23,1416,1421,1632,2126,{#000P1416T1500!#001P1421T1500!#002P1632T1500!#003P2126T1500!}
40.0,200.0,260.0,1,0,-9,1416,1439,1618,2054,{#000P1416T1500!#001P1439T1500!#002P1618T1500!#003P2054T1500!}
40.0,200.0,300.0,0,8,,,,,,
40.0,200.0,340.0,0,8,,,,,,
40.0,200.0,380.0,0,8,,,,,,
40.0,200.0,420.0,0,8,,,,,,
40.0,240.0,20.0,1,0,-66,1429,1035,1637,2053,{#000P1429T1500!#001P1035T1500!#002P1637T1500!#003P2053T1500!}
40.0,240.0,60.0,1,0,-60,1429,1112,1631,2092,{#000P1429T1500!#001P1112T1500!#002P1631T1500!#003P2092T1500!}
40.0,240.0,100.0,1,0,-52,1429,1169,1595,2126,{#000P1429T1500!#001P1169T1500!#002P1595T1500!#003P2126T1500!}
40.0,240.0,140.0,1,0,-42,1429,1217,1559,2136,{#000P1429T1500!#001P1217T1500!#002P1559T1500!#003P2136T1500!}
40.0,240.0,180.0,1,0,-30,1429,1290,1603,2075,{#000P1429T1500!#001P1290T1500!#002P1603T1500!#003P2075T1500!}
40.0,240.0,220.0,1,0,-17,1429,1338,1631,1999,{#000P1429T1500!#001P1338T1500!#002P1631T1500!#003P1999T1500!}
40.0,240.0,260.0,1,0,-4,1429,1325,1563,1958,{#000P1429T1500!#001P1325T1500!#002P1563T1500!#003P1958T1500!}
40.0,240.0,300.0,0,8,,,,,,
40.0,240.0,340.0,0,8,,,,,,
40.0,240.0,380.0,0,8,,,,,,
40.0,240.0,420.0,0,8,,,,,,
40.0,280.0,20.0,1,0,-52,1439,964,1582,1934,{#000P1439T1500!#001P0964T1500!#002P1582T1500!#003P1934T1500!}
40.0,280.0,60.0,1,0,-47,1439,1044,1598,1961,{#000P1439T1500!#001P1044T1500!#002P1598T1500!#003P1961T1500!}
40.0,280.0,100.0,1,0,-40,1439,1104,1587,1980,{#000P1439T1500!#001P1104T1500!#002P1587T1500!#003P1980T1500!}
40.0,280.0,140.0,1,0,-31,1439,1159,1587,1967,{#000P1439T1500!#001P1159T1500!#002P1587T1500!#003P1967T1500!}
40.0,280.0,180.0,1,0,-20,1439,1214,1620,1909,{#000P1439T1500!#001P1214T1500!#002P1620T1500!#003P1909T1500!}
40.0,280.0,220.0,1,0,-8,1439,1229,1596,1859,{#000P1439T1500!#001P1229T1500!#002P1596T1500!#003P1859T1500!}
40.0,280.0,260.0,0,8,,,,,,
40.0,280.0,300.0,0,8,,,,,,
40.0,280.0,340.0,0,8,,,,,,
40.0,280.0,380.0,0,8,,,,,,
40.0,280.0,420.0,0,8,,,,,,
40.0,320.0,20.0,1,0,-33,1447,869,1558,1722,{#000P1447T1500!#001P0869T1500!#002P1558T1500!#003P1722T1500!}
40.0,320.0,60.0,1,0,-30,1447,957,1588,1757,{#000P1447T1500!#001P0957T1500!#002P1588T1500!#003P1757T1500!}
40.0,320.0,100.0,1,0,-24,1447,1023,1604,1763,{#000P1447T1500!#001P1023T1500!#002P1604T1500!#003P1763T1500!}
40.0,320.0,140.0,1,0,-16,1447,1057,1577,1765,{#000P1447T1500!#001P1057T1500!#002P1577T1500!#003P1765T1500!}
40.0,320.0,180.0,1,0,-5,1447,1080,1570,1714,{#000P1447T1500!#001P1080T1500!#002P1570T1500!#003P1714T1500!}
40.0,320.0,220.0,0,8,,,,,,
40.0,320.0,260.0,0,8,,,,,,
40.0,320.0,300.0,0,8,,,,,,
40.0,320.0,340.0,0,8,,,,,,
40.0,320.0,380.0,0,8,,,,,,
40.0,320.0,420.0,0,8,,,,,,
40.0,360.0,20.0,0,8,,,,,,
40.0,360.0,60.0,0,8,,,,,,
40.0,360.0,100.0,0,8,,,,,,
40.0,360.0,140.0,0,8,,,,,,
40.0,360.0,180.0,0,8,,,,,,
40.0,360.0,220.0,0,8,,,,,,
40.0,360.0,260.0,0,8,,,,,,
40.0,360.0,300.0,0,8,,,,,,
40.0,360.0,340.0,0,8,,,,,,
40.0,360.0,380.0,0,8,,,,,,
